log_id,customer_key,log_date,topic,category,description,sentiment,channel,priority,resolution_date,agent_key
2251,360,2023-10-01,Solar,Technisch,Solaranlage Ertrag niedrig,Neutral,Email,Mittel,2023-10-07,13
2252,811,2025-06-19,Wärmepumpe,Technisch,Wärmepumpe Störung,Negativ,Telefon,Mittel,2025-07-02,38
2253,682,2025-05-16,Wärmepumpe,Technisch,Wartung angefragt,Neutral,Email,Mittel,2025-05-25,55
2254,399,2025-05-08,Solar,Technisch,Solaranlage Ertrag niedrig,Neutral,Telefon,Kritisch,2025-05-17,3
2255,702,2025-02-28,Wärmepumpe,Technisch,Wärmepumpe Störung,Negativ,Telefon,Mittel,2025-03-08,88
2256,174,2024-05-13,Wärmepumpe,Technisch,Wärmepumpe Störung,Negativ,Telefon,Hoch,2024-05-27,61
2257,685,2024-03-13,Wärmepumpe,Technisch,Effizienz zu niedrig,Neutral,Email,Hoch,2024-03-26,36
2258,199,2023-08-24,Allgemein,Service,Lob,Positiv,App,Niedrig,2023-09-02,8
2259,534,2023-08-12,Wärmepumpe,Technisch,Effizienz zu niedrig,Neutral,Chat,Mittel,2023-08-13,14
2260,220,2023-02-16,Tarif,Vertrag,Umzug melden,Neutral,Email,Hoch,2023-02-28,45
2261,44,2025-04-19,Allgemein,Service,Lob,Positiv,App,Niedrig,2025-04-28,53
2262,555,2025-01-13,Tarif,Vertrag,Kündigung,Neutral,Telefon,Niedrig,2025-01-19,61
2263,560,2025-06-04,Allgemein,Service,Beschwerde,Negativ,App,Mittel,2025-06-09,36
2264,764,2024-04-14,Allgemein,Service,Lob,Positiv,Chat,Niedrig,2024-04-20,68
2265,831,2024-09-15,Smart Meter,Installation,Smart Meter defekt,Negativ,Email,Kritisch,2024-09-24,82
2266,463,2023-08-15,Allgemein,Service,Lob,Positiv,Email,Niedrig,2023-08-23,11
2267,491,2023-04-19,Wärmepumpe,Technisch,Effizienz zu niedrig,Negativ,Email,Hoch,2023-04-19,33
2268,703,2023-03-30,Solar,Technisch,Monitoring nicht verfügbar,Positiv,Telefon,Mittel,2023-03-31,4
2269,494,2025-01-30,Tarif,Vertrag,Umzug melden,Negativ,Telefon,Niedrig,2025-02-03,72
2270,995,2025-05-18,Tarif,Vertrag,Tarifwechsel angefragt,Neutral,App,Mittel,2025-05-21,17
2271,504,2023-03-17,Tarif,Vertrag,Tarifwechsel angefragt,Neutral,Telefon,Mittel,2023-03-29,55
2272,146,2023-03-29,Smart Meter,Installation,Smart Meter Ablesung fehlerhaft,Positiv,Telefon,Hoch,2023-04-05,37
2273,55,2025-03-14,Wärmepumpe,Technisch,Wärmepumpe Störung,Negativ,Chat,Mittel,2025-03-19,66
2274,815,2023-10-18,Wärmepumpe,Technisch,Effizienz zu niedrig,Positiv,Chat,Niedrig,2023-10-25,28
2275,156,2024-08-26,Wallbox,E-Mobility,Wallbox Installation,Neutral,App,Niedrig,2024-09-09,68
2276,377,2024-05-20,Allgemein,Service,Allgemeine Anfrage,Positiv,App,Hoch,2024-05-28,30
2277,98,2023-12-03,Allgemein,Service,Lob,Positiv,Email,Niedrig,2023-12-15,5
2278,997,2023-08-25,Tarif,Vertrag,Kündigung,Positiv,Chat,Kritisch,2023-09-01,52
2279,144,2024-04-01,Rechnung,Abrechnung,Zahlungsplan angefragt,Neutral,App,Niedrig,2024-04-04,18
2280,39,2024-11-22,Tarif,Vertrag,Umzug melden,Positiv,Telefon,Niedrig,2024-11-29,40
2281,995,2025-05-27,Wärmepumpe,Technisch,Wärmepumpe Störung,Negativ,Chat,Hoch,2025-06-05,24
2282,154,2023-10-09,Wallbox,E-Mobility,Wallbox defekt,Negativ,Email,Hoch,2023-10-21,35
2283,578,2025-06-05,Rechnung,Abrechnung,Rechnungsfrage,Positiv,Telefon,Hoch,2025-06-06,77
2284,762,2023-06-22,Smart Meter,Installation,Smart Meter Ablesung fehlerhaft,Neutral,Chat,Niedrig,2023-06-24,75
2285,247,2023-08-25,Allgemein,Service,Beschwerde,Negativ,Email,Hoch,2023-09-07,26
2286,678,2025-02-11,Wärmepumpe,Technisch,Effizienz zu niedrig,Positiv,Email,Hoch,2025-02-23,47
2287,382,2023-01-11,Allgemein,Service,Beschwerde,Negativ,Chat,Hoch,2023-01-24,3
2288,509,2023-11-27,Tarif,Vertrag,Tarifwechsel angefragt,Neutral,Chat,Kritisch,2023-12-07,10
2289,158,2023-10-23,Rechnung,Abrechnung,Zahlungsplan angefragt,Neutral,Email,Mittel,2023-11-01,23
2290,557,2023-08-06,Tarif,Vertrag,Umzug melden,Neutral,App,Mittel,2023-08-09,18
2291,827,2024-01-12,Tarif,Vertrag,Umzug melden,Positiv,App,Mittel,2024-01-17,19
2292,629,2023-01-28,Wärmepumpe,Technisch,Wärmepumpe Störung,Negativ,Email,Mittel,2023-01-31,74
2293,71,2023-10-21,Wallbox,E-Mobility,Wallbox Installation,Neutral,Chat,Mittel,2023-10-23,81
2294,229,2025-05-09,Allgemein,Service,Allgemeine Anfrage,Positiv,Telefon,Mittel,2025-05-20,33
2295,646,2024-07-07,Tarif,Vertrag,Kündigung,Positiv,Email,Hoch,2024-07-19,27
2296,262,2023-08-17,Wallbox,E-Mobility,Ladekarte Probleme,Neutral,App,Niedrig,2023-08-28,88
2297,362,2024-06-14,Solar,Technisch,Monitoring nicht verfügbar,Positiv,Email,Mittel,2024-06-18,82
2298,161,2024-10-03,Wärmepumpe,Technisch,Wärmepumpe Störung,Negativ,Chat,Hoch,2024-10-05,20
2299,345,2025-02-25,Rechnung,Abrechnung,Zahlungsplan angefragt,Positiv,App,Mittel,2025-02-26,22
2300,888,2024-01-29,Rechnung,Abrechnung,Zahlungsplan angefragt,Neutral,App,Niedrig,2024-02-11,61
2301,420,2023-05-16,Wallbox,E-Mobility,Wallbox defekt,Negativ,Chat,Kritisch,2023-05-23,82
2302,491,2023-02-18,Allgemein,Service,Allgemeine Anfrage,Neutral,App,Mittel,2023-03-04,13
2303,970,2023-02-23,Tarif,Vertrag,Umzug melden,Neutral,App,Mittel,2023-03-03,37
2304,806,2023-05-06,Wallbox,E-Mobility,Wallbox defekt,Negativ,App,Kritisch,2023-05-10,35
2305,73,2025-03-13,Rechnung,Abrechnung,Rechnungsfrage,Neutral,Email,Mittel,2025-03-19,51
2306,118,2024-10-18,Tarif,Vertrag,Kündigung,Neutral,Email,Mittel,2024-10-19,33
2307,228,2025-01-08,Allgemein,Service,Lob,Positiv,App,Niedrig,2025-01-18,60
2308,514,2024-10-05,Tarif,Vertrag,Kündigung,Neutral,App,Mittel,2024-10-11,88
2309,220,2024-05-06,Rechnung,Abrechnung,Zahlungsplan angefragt,Neutral,App,Hoch,2024-05-07,8
2310,847,2023-03-25,Rechnung,Abrechnung,Unstimmigkeit in Rechnung,Neutral,Telefon,Mittel,2023-04-04,1
2311,865,2024-04-06,Wallbox,E-Mobility,Wallbox defekt,Negativ,Chat,Niedrig,2024-04-19,59
2312,855,2025-04-18,Smart Meter,Installation,Smart Meter Ablesung fehlerhaft,Neutral,Email,Mittel,2025-04-22,94
2313,813,2024-08-17,Solar,Technisch,Wechselrichter Fehler,Positiv,Chat,Niedrig,2024-08-29,4
2314,589,2024-04-12,Tarif,Vertrag,Umzug melden,Neutral,Email,Niedrig,2024-04-21,87
2315,835,2024-06-27,Tarif,Vertrag,Tarifwechsel angefragt,Negativ,App,Hoch,2024-07-08,49
2316,100,2024-11-29,Tarif,Vertrag,Tarifwechsel angefragt,Positiv,Chat,Niedrig,2024-11-30,78
2317,133,2025-05-31,Wärmepumpe,Technisch,Wartung angefragt,Negativ,App,Mittel,2025-06-13,2
2318,331,2023-05-17,Wärmepumpe,Technisch,Wartung angefragt,Neutral,App,Mittel,2023-05-25,11
2319,659,2025-03-22,Allgemein,Service,Lob,Positiv,Email,Niedrig,2025-04-02,18
2320,288,2023-05-09,Wallbox,E-Mobility,Wallbox Installation,Neutral,Email,Niedrig,2023-05-10,9
2321,218,2024-04-28,Wärmepumpe,Technisch,Effizienz zu niedrig,Neutral,Email,Niedrig,2024-05-07,62
2322,144,2024-04-01,Smart Meter,Installation,Smart Meter Installation angefragt,Negativ,App,Niedrig,2024-04-05,41
2323,220,2023-03-05,Rechnung,Abrechnung,Rechnungsfrage,Neutral,Telefon,Hoch,2023-03-06,13
2324,280,2023-08-27,Tarif,Vertrag,Umzug melden,Positiv,App,Mittel,2023-09-04,87
2325,861,2023-10-23,Allgemein,Service,Allgemeine Anfrage,Negativ,Telefon,Mittel,2023-10-23,79
2326,240,2023-05-04,Rechnung,Abrechnung,Zahlungsplan angefragt,Neutral,Chat,Niedrig,2023-05-07,60
2327,542,2023-07-27,Solar,Technisch,Solaranlage Ertrag niedrig,Neutral,App,Mittel,2023-08-03,33
2328,779,2025-04-11,Smart Meter,Installation,Smart Meter Ablesung fehlerhaft,Neutral,Telefon,Mittel,2025-04-21,15
2329,825,2024-08-03,Rechnung,Abrechnung,Zahlungsplan angefragt,Neutral,App,Hoch,2024-08-06,89
2330,674,2023-06-25,Smart Meter,Installation,Smart Meter Installation angefragt,Positiv,App,Niedrig,2023-07-01,30
2331,248,2023-10-11,Solar,Technisch,Wechselrichter Fehler,Positiv,Email,Mittel,2023-10-20,37
2332,229,2025-05-16,Wärmepumpe,Technisch,Effizienz zu niedrig,Neutral,Telefon,Mittel,2025-05-24,3
2333,375,2023-07-22,Allgemein,Service,Beschwerde,Negativ,Chat,Mittel,2023-07-28,37
2334,368,2025-06-26,Smart Meter,Installation,Smart Meter Ablesung fehlerhaft,Neutral,Email,Kritisch,2025-06-30,36
2335,812,2023-01-16,Solar,Technisch,Monitoring nicht verfügbar,Neutral,Email,Hoch,2023-01-24,46
2336,324,2023-09-26,Rechnung,Abrechnung,Zahlungsplan angefragt,Neutral,Chat,Mittel,2023-10-08,45
2337,873,2023-05-26,Smart Meter,Installation,Smart Meter Ablesung fehlerhaft,Positiv,App,Mittel,2023-05-28,49
2338,569,2023-03-28,Allgemein,Service,Beschwerde,Negativ,Chat,Mittel,2023-04-07,86
2339,630,2024-12-03,Tarif,Vertrag,Kündigung,Positiv,Telefon,Niedrig,2024-12-03,16
2340,468,2025-05-15,Rechnung,Abrechnung,Zahlungsplan angefragt,Negativ,Chat,Hoch,2025-05-27,20
2341,53,2024-05-17,Wallbox,E-Mobility,Ladekarte Probleme,Positiv,Chat,Niedrig,2024-05-21,59
2342,497,2023-10-30,Allgemein,Service,Lob,Positiv,Email,Niedrig,2023-11-04,82
2343,121,2024-05-15,Rechnung,Abrechnung,Zahlungsplan angefragt,Neutral,Chat,Niedrig,2024-05-27,20
2344,357,2024-09-17,Wärmepumpe,Technisch,Effizienz zu niedrig,Neutral,App,Niedrig,2024-10-01,16
2345,127,2025-05-04,Solar,Technisch,Wechselrichter Fehler,Negativ,App,Hoch,2025-05-18,45
2346,168,2024-07-26,Rechnung,Abrechnung,Rechnungsfrage,Neutral,Telefon,Mittel,2024-07-30,80
2347,340,2024-12-17,Wallbox,E-Mobility,Ladekarte Probleme,Neutral,Chat,Mittel,2024-12-28,43
2348,949,2025-06-06,Rechnung,Abrechnung,Zahlungsplan angefragt,Neutral,App,Kritisch,2025-06-19,20
2349,810,2023-11-12,Tarif,Vertrag,Tarifwechsel angefragt,Positiv,Chat,Niedrig,2023-11-24,57
2350,528,2023-01-17,Tarif,Vertrag,Tarifwechsel angefragt,Neutral,Chat,Mittel,2023-01-31,92
2351,487,2024-08-29,Smart Meter,Installation,Smart Meter Installation angefragt,Neutral,App,Niedrig,2024-09-02,15
2352,414,2025-03-23,Rechnung,Abrechnung,Unstimmigkeit in Rechnung,Neutral,Chat,Mittel,2025-04-02,81
2353,68,2023-04-15,Wärmepumpe,Technisch,Wartung angefragt,Positiv,Chat,Hoch,2023-04-16,93
2354,221,2023-01-29,Smart Meter,Installation,Smart Meter defekt,Negativ,Chat,Mittel,2023-01-29,40
2355,955,2024-02-28,Rechnung,Abrechnung,Zahlungsplan angefragt,Negativ,Telefon,Niedrig,2024-03-01,39
2356,182,2023-06-07,Allgemein,Service,Beschwerde,Negativ,Email,Hoch,2023-06-08,27
2357,97,2023-02-20,Allgemein,Service,Allgemeine Anfrage,Negativ,Telefon,Niedrig,2023-03-04,13
2358,682,2024-01-24,Allgemein,Service,Allgemeine Anfrage,Neutral,Chat,Mittel,2024-01-29,7
2359,142,2023-01-22,Tarif,Vertrag,Tarifwechsel angefragt,Negativ,Chat,Mittel,2023-01-30,58
2360,48,2023-03-19,Wärmepumpe,Technisch,Effizienz zu niedrig,Neutral,Email,Hoch,2023-03-27,67
2361,791,2024-05-26,Wärmepumpe,Technisch,Effizienz zu niedrig,Neutral,Telefon,Hoch,2024-06-05,69
2362,95,2024-04-20,Wärmepumpe,Technisch,Wartung angefragt,Negativ,Chat,Niedrig,2024-05-01,56
2363,924,2024-02-22,Solar,Technisch,Monitoring nicht verfügbar,Neutral,Telefon,Niedrig,2024-02-28,90
2364,518,2023-01-27,Wallbox,E-Mobility,Ladekarte Probleme,Neutral,Chat,Mittel,2023-01-29,4
2365,310,2024-10-21,Rechnung,Abrechnung,Unstimmigkeit in Rechnung,Positiv,Telefon,Mittel,2024-10-27,41
2366,176,2024-11-10,Solar,Technisch,Solaranlage Ertrag niedrig,Negativ,Telefon,Kritisch,2024-11-22,79
2367,873,2023-06-10,Wallbox,E-Mobility,Wallbox defekt,Negativ,Telefon,Hoch,2023-06-23,4
2368,2,2025-06-15,Wallbox,E-Mobility,Ladekarte Probleme,Neutral,Email,Hoch,2025-06-18,6
2369,323,2023-04-26,Allgemein,Service,Allgemeine Anfrage,Neutral,App,Hoch,2023-05-01,95
2370,638,2024-10-31,Rechnung,Abrechnung,Unstimmigkeit in Rechnung,Neutral,Chat,Kritisch,2024-11-09,27
2371,575,2025-04-22,Allgemein,Service,Beschwerde,Negativ,Email,Mittel,2025-05-05,93
2372,566,2024-01-25,Wärmepumpe,Technisch,Wärmepumpe Störung,Negativ,Telefon,Mittel,2024-02-08,40
2373,195,2023-11-16,Rechnung,Abrechnung,Rechnungsfrage,Neutral,Telefon,Niedrig,2023-11-28,92
2374,331,2023-04-24,Wallbox,E-Mobility,Wallbox Installation,Negativ,Email,Hoch,2023-05-06,36
2375,156,2024-08-19,Tarif,Vertrag,Tarifwechsel angefragt,Positiv,Telefon,Mittel,2024-08-19,74
2376,360,2023-08-29,Allgemein,Service,Lob,Positiv,Email,Niedrig,2023-09-01,15
2377,751,2024-04-29,Smart Meter,Installation,Smart Meter Ablesung fehlerhaft,Neutral,Telefon,Niedrig,2024-05-06,49
2378,641,2023-12-07,Wallbox,E-Mobility,Wallbox Installation,Neutral,Chat,Niedrig,2023-12-15,89
2379,228,2024-03-29,Solar,Technisch,Solaranlage Ertrag niedrig,Neutral,Chat,Niedrig,2024-04-12,46
2380,366,2024-01-27,Smart Meter,Installation,Smart Meter Ablesung fehlerhaft,Negativ,Telefon,Mittel,2024-02-05,18
2381,747,2024-11-15,Solar,Technisch,Wechselrichter Fehler,Negativ,Chat,Mittel,2024-11-20,19
2382,552,2023-07-24,Rechnung,Abrechnung,Rechnungsfrage,Negativ,Telefon,Mittel,2023-07-29,72
2383,930,2025-01-12,Wärmepumpe,Technisch,Wartung angefragt,Neutral,Email,Mittel,2025-01-26,100
2384,817,2025-03-22,Wärmepumpe,Technisch,Wärmepumpe Störung,Negativ,App,Hoch,2025-03-23,15
2385,381,2025-04-12,Solar,Technisch,Wechselrichter Fehler,Negativ,Telefon,Kritisch,2025-04-17,14
2386,681,2024-11-17,Smart Meter,Installation,Smart Meter defekt,Negativ,App,Hoch,2024-11-21,91
2387,254,2023-10-12,Rechnung,Abrechnung,Zahlungsplan angefragt,Neutral,Telefon,Mittel,2023-10-25,68
2388,219,2024-10-22,Rechnung,Abrechnung,Unstimmigkeit in Rechnung,Neutral,Email,Mittel,2024-10-24,20
2389,611,2025-06-03,Smart Meter,Installation,Smart Meter Ablesung fehlerhaft,Neutral,Telefon,Mittel,2025-06-03,57
2390,85,2023-10-06,Rechnung,Abrechnung,Unstimmigkeit in Rechnung,Negativ,App,Mittel,2023-10-19,88
2391,46,2023-06-11,Smart Meter,Installation,Smart Meter Ablesung fehlerhaft,Neutral,Chat,Niedrig,2023-06-16,88
2392,161,2023-05-12,Wärmepumpe,Technisch,Wärmepumpe Störung,Negativ,Chat,Hoch,2023-05-17,40
2393,136,2024-02-05,Allgemein,Service,Lob,Positiv,Chat,Niedrig,2024-02-10,22
2394,172,2025-06-18,Rechnung,Abrechnung,Zahlungsplan angefragt,Neutral,Email,Hoch,2025-06-27,2
2395,266,2025-02-15,Tarif,Vertrag,Kündigung,Positiv,Email,Mittel,2025-02-23,80
2396,785,2023-10-01,Wärmepumpe,Technisch,Wartung angefragt,Neutral,Email,Mittel,2023-10-08,53
2397,169,2025-01-21,Wallbox,E-Mobility,Ladekarte Probleme,Neutral,Email,Mittel,2025-01-29,19
2398,636,2023-01-23,Allgemein,Service,Beschwerde,Negativ,Email,Kritisch,2023-01-29,1
2399,403,2024-07-20,Wallbox,E-Mobility,Wallbox Installation,Positiv,App,Mittel,2024-07-21,34
2400,510,2023-10-31,Wallbox,E-Mobility,Wallbox defekt,Negativ,Chat,Kritisch,2023-11-03,5
2401,283,2023-01-07,Rechnung,Abrechnung,Zahlungsplan angefragt,Neutral,App,Mittel,2023-01-20,18
2402,46,2024-03-30,Solar,Technisch,Wechselrichter Fehler,Positiv,App,Hoch,2024-04-09,65
2403,467,2024-11-08,Allgemein,Service,Lob,Positiv,Email,Niedrig,2024-11-22,57
2404,81,2024-07-24,Wärmepumpe,Technisch,Effizienz zu niedrig,Negativ,Email,Hoch,2024-08-01,18
2405,143,2023-07-06,Tarif,Vertrag,Tarifwechsel angefragt,Positiv,App,Mittel,2023-07-13,82
2406,252,2024-10-28,Wärmepumpe,Technisch,Wartung angefragt,Negativ,Email,Niedrig,2024-11-03,18
2407,723,2024-03-24,Tarif,Vertrag,Kündigung,Neutral,App,Mittel,2024-04-05,100
2408,997,2023-05-16,Wärmepumpe,Technisch,Wartung angefragt,Neutral,Telefon,Hoch,2023-05-30,48
2409,439,2023-08-02,Allgemein,Service,Beschwerde,Negativ,Chat,Hoch,2023-08-09,90
2410,322,2024-05-23,Wärmepumpe,Technisch,Wartung angefragt,Negativ,Email,Mittel,2024-05-31,40
2411,93,2024-01-20,Smart Meter,Installation,Smart Meter defekt,Negativ,App,Mittel,2024-01-22,85
2412,384,2024-03-23,Wärmepumpe,Technisch,Wärmepumpe Störung,Negativ,Telefon,Mittel,2024-03-28,39
2413,456,2024-01-09,Tarif,Vertrag,Tarifwechsel angefragt,Positiv,App,Mittel,2024-01-18,67
2414,631,2023-06-04,Rechnung,Abrechnung,Zahlungsplan angefragt,Neutral,App,Niedrig,2023-06-12,83
2415,8,2025-05-06,Allgemein,Service,Lob,Positiv,Chat,Niedrig,2025-05-08,20
2416,643,2024-11-20,Smart Meter,Installation,Smart Meter Installation angefragt,Negativ,App,Mittel,2024-11-28,87
2417,222,2024-11-13,Rechnung,Abrechnung,Zahlungsplan angefragt,Neutral,Telefon,Mittel,2024-11-18,5
2418,105,2023-04-25,Rechnung,Abrechnung,Rechnungsfrage,Positiv,Chat,Niedrig,2023-04-29,77
2419,259,2024-02-23,Wallbox,E-Mobility,Wallbox Installation,Neutral,Chat,Hoch,2024-02-26,18
2420,435,2025-05-17,Tarif,Vertrag,Umzug melden,Positiv,Chat,Kritisch,2025-05-31,20
2421,861,2023-12-26,Wärmepumpe,Technisch,Wartung angefragt,Neutral,App,Hoch,2024-01-01,91
2422,317,2025-06-18,Rechnung,Abrechnung,Zahlungsplan angefragt,Neutral,App,Mittel,2025-07-01,94
2423,272,2024-04-09,Allgemein,Service,Beschwerde,Negativ,Email,Hoch,2024-04-17,43
2424,92,2025-02-10,Tarif,Vertrag,Tarifwechsel angefragt,Negativ,App,Niedrig,2025-02-17,59
2425,181,2024-10-02,Allgemein,Service,Allgemeine Anfrage,Neutral,App,Mittel,2024-10-09,47
2426,633,2023-12-19,Wärmepumpe,Technisch,Wartung angefragt,Positiv,Chat,Niedrig,2023-12-30,37
2427,68,2023-11-16,Wärmepumpe,Technisch,Effizienz zu niedrig,Neutral,Chat,Niedrig,2023-11-17,19
2428,677,2024-09-28,Allgemein,Service,Lob,Positiv,Chat,Niedrig,2024-10-11,4
2429,269,2023-12-31,Allgemein,Service,Allgemeine Anfrage,Neutral,App,Mittel,2023-12-31,31
2430,39,2023-05-20,Smart Meter,Installation,Smart Meter Installation angefragt,Negativ,App,Mittel,2023-05-21,37
2431,867,2023-04-29,Allgemein,Service,Beschwerde,Negativ,App,Hoch,2023-04-30,30
2432,435,2025-06-15,Wärmepumpe,Technisch,Wärmepumpe Störung,Negativ,Chat,Hoch,2025-06-25,99
2433,378,2025-05-21,Wallbox,E-Mobility,Wallbox defekt,Negativ,App,Hoch,2025-05-25,99
2434,354,2024-07-20,Wärmepumpe,Technisch,Wärmepumpe Störung,Negativ,Email,Kritisch,2024-07-25,90
2435,152,2024-02-07,Allgemein,Service,Beschwerde,Negativ,Telefon,Hoch,2024-02-11,80
2436,66,2025-06-27,Tarif,Vertrag,Tarifwechsel angefragt,Neutral,Chat,Mittel,2025-07-11,89
2437,737,2025-02-15,Smart Meter,Installation,Smart Meter Installation angefragt,Neutral,Chat,Niedrig,2025-02-21,58
2438,441,2024-02-07,Wallbox,E-Mobility,Wallbox defekt,Negativ,Chat,Kritisch,2024-02-17,30
2439,423,2025-02-19,Rechnung,Abrechnung,Rechnungsfrage,Neutral,App,Hoch,2025-02-22,35
2440,768,2023-09-03,Smart Meter,Installation,Smart Meter defekt,Negativ,Email,Hoch,2023-09-06,31
2441,259,2024-07-22,Smart Meter,Installation,Smart Meter defekt,Negativ,Chat,Hoch,2024-08-02,92
2442,193,2024-03-07,Wallbox,E-Mobility,Wallbox defekt,Negativ,Telefon,Hoch,2024-03-07,43
2443,364,2025-01-26,Tarif,Vertrag,Tarifwechsel angefragt,Neutral,Email,Mittel,2025-02-08,30
2444,1000,2024-08-26,Allgemein,Service,Beschwerde,Negativ,Telefon,Kritisch,2024-08-27,27
2445,835,2024-06-10,Solar,Technisch,Solaranlage Ertrag niedrig,Positiv,Telefon,Hoch,2024-06-18,88
2446,389,2024-08-05,Wallbox,E-Mobility,Ladekarte Probleme,Positiv,Chat,Mittel,2024-08-13,88
2447,989,2023-11-26,Smart Meter,Installation,Smart Meter defekt,Negativ,Email,Hoch,2023-12-09,25
2448,228,2023-02-03,Rechnung,Abrechnung,Unstimmigkeit in Rechnung,Positiv,Email,Niedrig,2023-02-17,22
2449,330,2025-06-07,Allgemein,Service,Lob,Positiv,Telefon,Niedrig,2025-06-19,68
2450,234,2023-04-10,Solar,Technisch,Wechselrichter Fehler,Neutral,Email,Mittel,2023-04-19,89
2451,323,2024-04-09,Smart Meter,Installation,Smart Meter Ablesung fehlerhaft,Neutral,Chat,Mittel,2024-04-22,82
2452,232,2024-04-01,Allgemein,Service,Lob,Positiv,Email,Niedrig,2024-04-02,64
2453,3,2024-03-16,Smart Meter,Installation,Smart Meter Installation angefragt,Neutral,App,Mittel,2024-03-23,52
2454,262,2023-10-02,Solar,Technisch,Wechselrichter Fehler,Negativ,App,Hoch,2023-10-12,74
2455,33,2023-05-13,Wallbox,E-Mobility,Wallbox Installation,Positiv,Chat,Niedrig,2023-05-19,78
2456,16,2023-08-03,Allgemein,Service,Beschwerde,Negativ,Email,Niedrig,2023-08-16,9
2457,825,2025-02-26,Tarif,Vertrag,Umzug melden,Neutral,App,Niedrig,2025-03-06,49
2458,265,2025-01-09,Wärmepumpe,Technisch,Wartung angefragt,Neutral,Chat,Niedrig,2025-01-14,69
2459,338,2023-10-08,Wallbox,E-Mobility,Ladekarte Probleme,Positiv,Chat,Mittel,2023-10-18,65
2460,168,2023-10-07,Allgemein,Service,Lob,Positiv,Telefon,Niedrig,2023-10-11,98
2461,846,2024-01-17,Wallbox,E-Mobility,Wallbox Installation,Neutral,Email,Mittel,2024-01-19,11
2462,108,2024-11-04,Wärmepumpe,Technisch,Effizienz zu niedrig,Neutral,Chat,Mittel,2024-11-04,25
2463,667,2023-12-11,Tarif,Vertrag,Umzug melden,Positiv,Email,Niedrig,2023-12-11,61
2464,727,2023-05-19,Allgemein,Service,Lob,Positiv,Telefon,Niedrig,2023-05-28,87
2465,671,2023-04-11,Smart Meter,Installation,Smart Meter Installation angefragt,Neutral,Email,Mittel,2023-04-25,50
2466,626,2023-03-21,Smart Meter,Installation,Smart Meter Installation angefragt,Negativ,Telefon,Mittel,2023-03-25,99
2467,306,2024-12-21,Allgemein,Service,Beschwerde,Negativ,App,Mittel,2025-01-03,17
2468,274,2024-01-30,Solar,Technisch,Monitoring nicht verfügbar,Neutral,Email,Niedrig,2024-02-08,56
2469,933,2023-08-19,Allgemein,Service,Allgemeine Anfrage,Neutral,Telefon,Niedrig,2023-08-21,5
2470,678,2024-11-03,Allgemein,Service,Lob,Positiv,App,Niedrig,2024-11-13,79
2471,607,2023-11-21,Rechnung,Abrechnung,Unstimmigkeit in Rechnung,Neutral,Telefon,Niedrig,2023-12-01,96
2472,369,2023-11-22,Tarif,Vertrag,Tarifwechsel angefragt,Neutral,Chat,Hoch,2023-11-24,70
2473,411,2024-06-07,Rechnung,Abrechnung,Zahlungsplan angefragt,Neutral,Email,Niedrig,2024-06-07,79
2474,617,2023-06-06,Smart Meter,Installation,Smart Meter Installation angefragt,Negativ,Email,Hoch,2023-06-16,80
2475,351,2025-06-02,Rechnung,Abrechnung,Unstimmigkeit in Rechnung,Positiv,Telefon,Niedrig,2025-06-09,93
2476,155,2024-08-24,Rechnung,Abrechnung,Rechnungsfrage,Neutral,Telefon,Mittel,2024-09-04,10
2477,298,2023-09-09,Wallbox,E-Mobility,Ladekarte Probleme,Negativ,Email,Mittel,2023-09-21,80
2478,740,2023-09-15,Wallbox,E-Mobility,Wallbox defekt,Negativ,Chat,Hoch,2023-09-23,36
2479,922,2025-01-15,Allgemein,Service,Allgemeine Anfrage,Neutral,App,Mittel,2025-01-18,43
2480,32,2024-11-29,Smart Meter,Installation,Smart Meter defekt,Negativ,App,Hoch,2024-11-29,37
2481,601,2023-04-03,Wärmepumpe,Technisch,Wartung angefragt,Positiv,App,Niedrig,2023-04-13,3
2482,435,2024-10-09,Tarif,Vertrag,Kündigung,Neutral,Email,Mittel,2024-10-19,77
2483,193,2024-03-25,Smart Meter,Installation,Smart Meter Installation angefragt,Neutral,Telefon,Mittel,2024-04-05,95
2484,867,2023-06-28,Wallbox,E-Mobility,Wallbox Installation,Neutral,App,Kritisch,2023-07-10,40
2485,527,2024-05-16,Tarif,Vertrag,Tarifwechsel angefragt,Negativ,Email,Hoch,2024-05-25,59
2486,29,2024-04-28,Smart Meter,Installation,Smart Meter Ablesung fehlerhaft,Neutral,App,Niedrig,2024-04-28,64
2487,169,2024-02-27,Rechnung,Abrechnung,Rechnungsfrage,Negativ,Telefon,Mittel,2024-03-12,55
2488,813,2023-01-03,Solar,Technisch,Solaranlage Ertrag niedrig,Negativ,Telefon,Hoch,2023-01-03,88
2489,719,2024-09-01,Tarif,Vertrag,Tarifwechsel angefragt,Neutral,Chat,Mittel,2024-09-02,51
2490,46,2023-08-01,Allgemein,Service,Allgemeine Anfrage,Negativ,Email,Mittel,2023-08-11,54
2491,476,2023-07-25,Wärmepumpe,Technisch,Effizienz zu niedrig,Neutral,Chat,Mittel,2023-08-04,6
2492,478,2024-09-08,Rechnung,Abrechnung,Zahlungsplan angefragt,Positiv,Chat,Mittel,2024-09-16,12
2493,418,2024-12-19,Wärmepumpe,Technisch,Wartung angefragt,Negativ,Chat,Mittel,2024-12-27,59
